date;month;week;brand;country;route;shipto;tot_net;tot_brt;rate
2020.01.03;1;1;NIS;AT;J;194000038;23.18;65.77;2.837359793
2020.01.03;1;1;NIS;AT;P;194000039;2.79;51;18.27956989
2020.01.03;1;1;NIS;AT;Q;194000047;1160.74;1417.04;1.220807416
2020.01.03;1;1;NIS;AT;Q;194000048;42.21;70.43;1.668561952
2020.01.03;1;1;NIS;AT;P;194000054;7.54;54;7.161803714
2020.01.03;1;1;NIS;AT;P;194000055;1670.88;1842.57;1.102754237
2020.01.03;1;1;NIS;AT;J;194000056;152.93;336.74;2.201922448
2020.01.03;1;1;NIS;AT;J;194000062;309.57;317.61;1.025971509
2020.01.03;1;1;NIS;AT;R;194000068;17.05;75;4.398826979
2020.01.03;1;1;NIS;AT;Q;194000071;19.63;66.55;3.390219052
2020.01.03;1;1;NIS;AT;P;194000073;667.09;743.28;1.114212475
2020.01.03;1;1;NIS;AT;P;194000075;749.08;749.08;1
2020.01.03;1;1;NIS;AT;J;194000076;2.32;51;21.98275862
2020.01.03;1;1;NIS;AT;J;194000083;31.6;39.61;1.253481013
2020.01.03;1;1;NIS;AT;R;194000092;3.38;51;15.0887574
2020.01.03;1;1;NIS;AT;R;194000093;118.55;342.82;2.891775622
2020.01.03;1;1;NIS;AT;B;194000102;4949.53;5320.12;1.074873776
2020.01.03;1;1;NIS;AT;R;194000103;28.86;108.45;3.757796258
2020.01.03;1;1;NIS;AT;R;194000110;0.19;8;42.10526316
2020.01.03;1;1;NIS;AT;J;194000118;887.92;1050.07;1.182617803
2020.01.03;1;1;NIS;AT;P;194000120;31.43;37.82;1.203308941
2020.01.03;1;1;NIS;AT;P;194000145;6.86;51;7.434402332
2020.01.03;1;1;NIS;AT;J;194000147;150.19;378.66;2.521206472
2020.01.03;1;1;NIS;AT;Q;194000148;149.32;149.42;1.000669703
2020.01.03;1;1;NIS;AT;Q;194000149;11.7;51;4.358974359
2020.01.03;1;1;NIS;AT;R;194000168;187.19;227.88;1.217372723
2020.01.03;1;1;NIS;AT;R;194000169;20.52;69.54;3.388888889
2020.01.03;1;1;NIS;AT;R;194000202;859.1;888;1.033639856
2020.01.03;1;1;NIS;AT;P;194000219;2.28;51;22.36842105
2020.01.03;1;1;NIS;AT;R;194000220;469.18;549.28;1.17072339
2020.01.03;1;1;NIS;AT;R;194000222;8.1;51;6.296296296
2020.01.03;1;1;NIS;AT;R;194000224;148.27;350.51;2.363998112
2020.01.03;1;1;NIS;AT;R;194000238;2295.66;3004.07;1.308586637
2020.01.03;1;1;NIS;AT;R;194000239;10.64;60.74;5.708646617
2020.01.03;1;1;NIS;AT;R;194000258;72.77;190.14;2.612889927
2020.01.03;1;1;NIS;AT;R;194000267;8.24;86;10.4368932
2020.01.03;1;1;NIS;AT;R;194000268;153.73;219.68;1.428998894
2020.01.03;1;1;NIS;AT;R;194000270;488.21;488.21;1
2020.01.03;1;1;NIS;AT;Q;194000300;3321.96;3398.53;1.023049645
2020.01.03;1;1;NIS;AT;P;194000315;146.7;191.74;1.307021132
2020.01.03;1;1;NIS;AT;R;194000402;40.79;60.9;1.493012993
2020.01.03;1;1;NIS;AT;R;194000403;2.41;8;3.319502075
2020.01.03;1;1;NIS;AT;R;194000405;9.24;9.24;1
2020.01.03;1;1;NIS;AT;P;194000407;37.17;122.2;3.287597525
2020.01.03;1;1;NIS;AT;P;194000419;243.96;344.92;1.413838334
2020.01.03;1;1;NIS;AT;P;194000421;716.11;578.07;0.807236318
2020.01.03;1;1;NIS;AT;P;194000422;1.77;51;28.81355932
2020.01.03;1;1;NIS;AT;J;194000424;335.28;342.2;1.020639466
2020.01.03;1;1;NIS;AT;P;194000428;30.36;30.46;1.003293808
2020.01.03;1;1;NIS;AT;P;194000440;34.48;100.77;2.922563805
2020.01.03;1;1;NIS;AT;R;194000442;19.29;228.47;11.8439606
2020.01.03;1;1;NIS;AT;P;194000447;20.61;103.17;5.005822416
2020.01.03;1;1;NIS;AT;P;194000480;339.53;448.34;1.320472418
2020.01.03;1;1;NIS;AT;J;194000507;401.37;439.15;1.094127613
2020.01.03;1;1;NIS;AT;J;194000602;0.24;8;33.33333333
2020.01.03;1;1;NIS;AT;Q;194000619;0.78;8;10.25641026
2020.01.03;1;1;NIS;AT;Q;194000701;38;83.5;2.197368421
2020.01.03;1;1;NIS;AT;Q;194000717;670.78;752.69;1.122111572
2020.01.03;1;1;NIS;AT;Q;194000730;1013.22;1020.99;1.007668621
2020.01.03;1;1;NIS;AT;Q;194000732;58.09;103.77;1.786365984
2020.01.03;1;1;NIS;AT;J;194000826;8.45;15.44;1.827218935
2020.01.03;1;1;NIS;AT;J;194000838;2190.2;2215.38;1.011496667
2020.01.03;1;1;NIS;AT;J;194000840;25.4;107.34;4.225984252
2020.01.03;1;1;NIS;AT;J;194000919;1162.82;1328.27;1.142283414
2020.01.03;1;1;NIS;SL;Q;197050014;127.29;127.39;1.000785608
2020.01.06;1;2;REN;CZ;N;120318032;440.27;1532.12;3.479955482
2020.01.06;1;2;REN;CZ;N;120318039;217.75;720;3.306544202
2020.01.06;1;2;REN;CZ;N;120318041;3087.65;3838.98;1.243333927
2020.01.06;1;2;REN;CZ;N;120318044;1103.1;1292.73;1.171906445
2020.01.06;1;2;REN;CZ;N;120318058;58.04;108.01;1.86095796
2020.01.06;1;2;REN;CZ;N;120318060;525.29;768.92;1.463800948
2020.01.06;1;2;REN;CZ;N;120318061;7.84;15.01;1.914540816
2020.01.06;1;2;REN;CZ;N;120318069;407.74;521.6;1.279246579
2020.01.06;1;2;REN;CZ;N;120318079;2283.2;2711.92;1.187771549
2020.01.06;1;2;REN;CZ;N;120318082;38.9;102.5;2.63496144
2020.01.06;1;2;REN;CZ;N;120318112;2563.4;3220.53;1.25635094
2020.01.06;1;2;REN;CZ;N;120318165;65.54;243.27;3.711779066
2020.01.06;1;2;REN;CZ;N;120318168;3099.98;3254.11;1.049719676
2020.01.06;1;2;REN;CZ;N;120318172;111.56;150.8;1.351738975
2020.01.06;1;2;REN;CZ;N;120318173;2932.83;3692.26;1.258941023
2020.01.06;1;2;REN;CZ;N;120318175;3725.79;4501.79;1.208277976
2020.01.06;1;2;REN;CZ;N;120318187;728.73;881.03;1.208993729
2020.01.06;1;2;REN;CZ;N;120318188;9.77;86;8.802456499
2020.01.06;1;2;REN;CZ;N;120318189;11.86;86;7.251264755
2020.01.06;1;2;REN;CZ;N;120318191;1196.56;2107.03;1.760906265
2020.01.06;1;2;REN;CZ;N;120318197;1570.16;1683.44;1.072145514
2020.01.06;1;2;REN;CZ;N;120318198;1014.11;1173.94;1.157606177
2020.01.06;1;2;REN;CZ;N;120318201;4648.52;5445.45;1.171437361
2020.01.06;1;2;REN;CZ;N;120318208;1746.92;1871.31;1.071205321
2020.01.06;1;2;REN;CZ;N;120318209;563.05;709.52;1.260136755
2020.01.06;1;2;REN;CZ;N;120318212;2179.15;3197.88;1.467489618
2020.01.06;1;2;REN;CZ;N;120318214;412.89;509.35;1.233621546
2020.01.06;1;2;REN;CZ;N;120318220;2239.24;3427.68;1.530733642
2020.01.06;1;2;REN;CZ;N;120318221;1012.67;1142.28;1.127988387
2020.01.06;1;2;REN;CZ;N;120318228;337.78;909.4;2.692284919
2020.01.06;1;2;REN;CZ;N;120318234;58.79;228.47;3.886205137
2020.01.06;1;2;REN;CZ;N;120318240;322.38;646.2;2.004466778
2020.01.06;1;2;REN;CZ;N;120318241;614.54;714.55;1.16273961
2020.01.06;1;2;REN;CZ;N;120318247;913.37;1057.48;1.157778337
2020.01.06;1;2;REN;CZ;N;120318262;8.73;15.74;1.802978236
2020.01.06;1;2;REN;CZ;N;120318267;1019.62;1306;1.280869343
2020.01.06;1;2;REN;CZ;N;120318271;161.23;166.99;1.035725361
2020.01.06;1;2;REN;CZ;N;120318272;731.12;731.12;1
2020.01.06;1;2;REN;CZ;N;120318273;72.56;147.77;2.036521499
2020.01.06;1;2;REN;CZ;N;120318274;593.55;706.35;1.190042962
2020.01.06;1;2;REN;CZ;N;120318275;142.09;376.89;2.652473784
2020.01.06;1;2;REN;CZ;N;120318279;434.46;540.37;1.24377388
2020.01.06;1;2;REN;CZ;N;120318281;99.52;107.53;1.080486334
2020.01.06;1;2;REN;CZ;N;120318282;933.87;992.97;1.06328504
2020.01.06;1;2;REN;CZ;N;120318284;3114.54;3612.95;1.160026842
2020.01.06;1;2;REN;CZ;N;120318286;69.35;331.02;4.773179524
2020.01.06;1;2;REN;CZ;N;120318287;3625.9;3846.52;1.060845583
2020.01.06;1;2;REN;CZ;N;120318991;111.38;306.47;2.751571198
2020.01.06;1;2;REN;HU;V;134810001;1269.7;2617.66;2.061636607
2020.01.06;1;2;REN;HU;V;134810004;16.96;95.7;5.642688679
2020.01.06;1;2;REN;HU;V;134810008;1652.48;2471.31;1.495515831
2020.01.06;1;2;REN;HU;V;134810013;126.85;306.47;2.416003153
2020.01.06;1;2;REN;HU;V;134810016;2271.66;3010.85;1.325396406
2020.01.06;1;2;REN;HU;V;134810051;54.48;172.6;3.168135095
2020.01.06;1;2;REN;HU;V;134810072;279.58;409.13;1.463373632
2020.01.06;1;2;REN;HU;V;134810075;78.61;306.47;3.898613408
2020.01.06;1;2;REN;HU;V;134810087;1974.58;2478.2;1.255051707
2020.01.06;1;2;REN;HU;V;134810088;146.86;204.26;1.390848427
2020.01.06;1;2;REN;HU;V;134810092;89.5;156.2;1.745251397
2020.01.06;1;2;REN;HU;V;134810101;2343.01;3087.68;1.317826215
2020.01.06;1;2;REN;HU;V;134810103;1464.5;2281.64;1.557965176
2020.01.06;1;2;REN;HU;V;134810104;524.46;751.67;1.433226557
2020.01.06;1;2;REN;HU;V;134810105;678.7;1272.51;1.874922646
2020.01.06;1;2;REN;HU;V;134810125;41.88;228.47;5.455348615
2020.01.06;1;2;REN;HU;V;134810129;7.44;14.06;1.889784946
2020.01.06;1;2;REN;HU;V;134810138;597.35;1436;2.403950783
2020.01.06;1;2;REN;HU;V;134810141;85.08;194.44;2.285378467
2020.01.06;1;2;REN;HU;V;134810142;1298.16;2596.58;2.000200283
2020.01.06;1;2;REN;HU;V;134810146;116.06;360;3.101843874
2020.01.06;1;2;REN;HU;V;134810149;350.44;523.38;1.493493893
2020.01.06;1;2;REN;HU;V;134810150;1423.78;2553.44;1.793423141
2020.01.06;1;2;REN;HU;V;134810151;905.25;1095.09;1.209710025
2020.01.06;1;2;REN;HU;V;134810159;221.9;471.01;2.122622803
2020.01.06;1;2;REN;HU;V;134810174;1325.62;1802.24;1.359544968
2020.01.06;1;2;REN;HU;V;134810175;1593.69;1749.56;1.097804466
2020.01.06;1;2;REN;HU;V;134810176;221.95;648.93;2.923766614
2020.01.06;1;2;REN;HU;V;134810177;951.99;1273.06;1.337261946
2020.01.06;1;2;REN;HU;V;134810187;25.52;51;1.998432602
2020.01.06;1;2;REN;HU;V;134810188;3634.01;4836.84;1.330992485
2020.01.06;1;2;REN;HU;V;134810192;225.72;504.55;2.235291512
2020.01.06;1;2;REN;HU;V;134810193;12.53;51;4.070231445
2020.01.06;1;2;REN;HU;V;134810194;53.46;306.47;5.732697344
2020.01.06;1;2;REN;HU;V;134810196;0.44;8;18.18181818
2020.01.06;1;2;REN;HU;V;134810197;2.09;8;3.827751196
2020.01.06;1;2;REN;HU;V;134810198;580.64;831.78;1.432522734
2020.01.06;1;2;REN;HU;V;134810200;206.15;359.79;1.745282561
2020.01.06;1;2;REN;HU;V;134810201;714.67;721.8;1.009976633
2020.01.06;1;2;REN;HU;V;134810202;2.87;51;17.77003484
2020.01.06;1;2;REN;HU;V;134810204;371.06;500.46;1.348730664
2020.01.07;1;2;REN;AT;J;104000001;8430.7;10858.67;1.287991507
2020.01.07;1;2;REN;AT;Q;104000003;6243.38;8353.4;1.337961168
2020.01.07;1;2;REN;AT;Q;104000005;2512.38;3266.9;1.300320811
2020.01.07;1;2;REN;AT;Q;104000009;4099.8;6655.61;1.623398702
2020.01.07;1;2;REN;AT;R;104000011;160.59;725.67;4.518774519
2020.01.07;1;2;REN;AT;R;104000084;684.75;1182.04;1.726235853
2020.01.07;1;2;REN;AT;J;104000085;299.05;494.44;1.653369002
2020.01.07;1;2;REN;AT;B;104000099;15373.45;23286.43;1.514717256
2020.01.07;1;2;REN;AT;R;104000101;16.57;161;9.716354858
2020.01.07;1;2;REN;AT;R;104000105;626.38;799.73;1.276748938
2020.01.07;1;2;REN;AT;J;104000138;24.67;87.9;3.563032023
2020.01.07;1;2;REN;AT;J;104000141;79.86;79.96;1.001252191
2020.01.07;1;2;REN;AT;P;104000143;78.19;306.47;3.91955493
2020.01.07;1;2;REN;AT;P;104000155;280.46;670.33;2.390109106
2020.01.07;1;2;REN;AT;J;104000156;6288.13;6998.45;1.112962041
2020.01.07;1;2;REN;AT;J;104000157;56.69;306.47;5.40606809
2020.01.07;1;2;REN;AT;R;104000166;2501.46;2717.12;1.086213651
2020.01.07;1;2;REN;AT;R;104000167;914.39;981.47;1.073360382
2020.01.07;1;2;REN;AT;J;104000173;1179.53;1269.98;1.076683086
2020.01.07;1;2;REN;AT;J;104000175;123.22;126.19;1.02410323
2020.01.07;1;2;REN;AT;R;104007001;462.21;961.21;2.079595855
2020.01.07;1;2;REN;AT;Q;104007020;218.96;405.53;1.852073438
2020.01.07;1;2;REN;AT;P;104007039;7014.15;8635.02;1.231085734
2020.01.07;1;2;REN;AT;P;104007040;280.09;405.91;1.449212753
2020.01.07;1;2;REN;AT;P;104007041;543.87;674.25;1.239726405
2020.01.07;1;2;REN;AT;Q;104007045;109.7;111.34;1.014949863
2020.01.07;1;2;REN;AT;J;104007067;923.85;993.37;1.075250311
2020.01.07;1;2;REN;AT;R;104010011;977.5;1157.3;1.183938619
2020.01.07;1;2;REN;AT;R;104010014;2507.56;3110.97;1.240636316
2020.01.07;1;2;REN;AT;J;104010017;276.35;1403.6;5.079066401
2020.01.07;1;2;REN;AT;J;104010034;1606.77;2463.43;1.533156581
2020.01.07;1;2;REN;AT;Q;104010053;1031.55;1284.47;1.245184431
2020.01.07;1;2;REN;AT;Q;104010055;33.43;100.2;2.997307807
2020.01.07;1;2;REN;AT;J;104010061;18.69;24.62;1.317281969
2020.01.07;1;2;REN;AT;R;104010063;1942.51;2877.95;1.481562514
2020.01.07;1;2;REN;AT;P;104010069;2847.35;3659.95;1.285388168
2020.01.07;1;2;REN;AT;P;104010072;728.28;1737.13;2.385250179
2020.01.07;1;2;REN;AT;J;104010074;1555.7;1593.81;1.024497011
2020.01.07;1;2;REN;AT;J;104010076;96.35;157.57;1.635391801
2020.01.07;1;2;REN;AT;Q;104010088;63.64;306.47;4.815681961
2020.01.07;1;2;REN;AT;Q;104010090;390.15;609.51;1.56224529
2020.01.07;1;2;REN;AT;B;104010096;1261.09;3890.43;3.08497411
2020.01.07;1;2;REN;AT;R;104010099;2059;2995.18;1.454677028
2020.01.07;1;2;REN;AT;J;104010101;15.76;19.01;1.206218274
2020.01.07;1;2;REN;AT;R;104010102;5483.36;5555.33;1.013125164
2020.01.07;1;2;REN;AT;J;104010106;1121.83;2193.21;1.955028837
2020.01.07;1;2;REN;AT;Q;104020010;951.22;978.47;1.028647421
2020.01.07;1;2;REN;AT;Q;104020042;56.86;92.28;1.622933521
2020.01.07;1;2;REN;AT;Q;104020082;1652.4;1955.95;1.183702493
2020.01.07;1;2;REN;AT;Q;104020179;48.43;174.64;3.606029321
2020.01.07;1;2;REN;AT;J;104020185;167.21;174.02;1.040727229
2020.01.07;1;2;REN;AT;Q;104020208;303.82;562.47;1.851326443
2020.01.07;1;2;REN;CZ;N;120318032;5696.93;7551.05;1.325459502
2020.01.07;1;2;REN;CZ;N;120318039;4013.3;4592.62;1.144350036
2020.01.07;1;2;REN;CZ;N;120318041;7309.67;8760.61;1.198495965
2020.01.07;1;2;REN;CZ;N;120318044;1558.4;2499.76;1.604055441
2020.01.07;1;2;REN;CZ;N;120318058;330.93;756.62;2.286344544
2020.01.07;1;2;REN;CZ;N;120318060;526.84;709.86;1.347391998
2020.01.07;1;2;REN;CZ;N;120318061;1801.82;1876.22;1.041291583
2020.01.07;1;2;REN;CZ;N;120318069;3840.56;5829.86;1.517971338
2020.01.07;1;2;REN;CZ;N;120318079;5042.92;5896.75;1.16931262
2020.01.07;1;2;REN;CZ;N;120318082;1331.66;2300.35;1.727430425
2020.01.07;1;2;REN;CZ;N;120318112;2860.36;3386.03;1.183777566
2020.01.07;1;2;REN;CZ;N;120318165;56.71;333.19;5.87533063
2020.01.07;1;2;REN;CZ;N;120318168;3068.85;4285.5;1.396451439
2020.01.07;1;2;REN;CZ;N;120318172;624.5;902.56;1.445252202
2020.01.07;1;2;REN;CZ;N;120318173;671.78;1528.9;2.275893894
2020.01.07;1;2;REN;CZ;N;120318175;1299.89;1751.22;1.347206302
2020.01.07;1;2;REN;CZ;N;120318187;1529.65;1672.77;1.093563887
2020.01.07;1;2;REN;CZ;N;120318188;29.43;105.18;3.573904179
2020.01.07;1;2;REN;CZ;N;120318189;417.18;615.33;1.474974831
2020.01.07;1;2;REN;CZ;N;120318191;792.72;865.36;1.091633868
2020.01.07;1;2;REN;CZ;N;120318197;353.89;561.34;1.586199101
2020.01.07;1;2;REN;CZ;N;120318198;234.42;477.3;2.036089071
2020.01.07;1;2;REN;CZ;N;120318201;2562.85;4200.34;1.638933219
2020.01.07;1;2;REN;CZ;N;120318208;768.28;1652.42;2.150804394
2020.01.07;1;2;REN;CZ;N;120318209;3325.88;4181.55;1.25727627
2020.01.07;1;2;REN;CZ;N;120318210;2495.45;2669.17;1.069614699
2020.01.07;1;2;REN;CZ;N;120318212;798.13;885.91;1.109982083
2020.01.07;1;2;REN;CZ;N;120318214;1287.28;1422.22;1.104825679
2020.01.07;1;2;REN;CZ;N;120318220;7356.59;8262.64;1.123161682
2020.01.07;1;2;REN;CZ;N;120318221;2175.95;2922.31;1.343004205
2020.01.07;1;2;REN;CZ;N;120318228;2848.08;3703.46;1.300335665
2020.01.07;1;2;REN;CZ;N;120318234;428.79;675.08;1.574383731
2020.01.07;1;2;REN;CZ;N;120318240;475.69;651.85;1.370325212
2020.01.07;1;2;REN;CZ;N;120318241;1585.7;2623.36;1.654386076
2020.01.07;1;2;REN;CZ;N;120318247;627.82;712.5;1.134879424
2020.01.07;1;2;REN;CZ;N;120318262;147.92;410.47;2.774945917
2020.01.07;1;2;REN;CZ;N;120318267;1593.5;2758.75;1.731251961
2020.01.07;1;2;REN;CZ;N;120318271;23.13;102.92;4.449632512
2020.01.07;1;2;REN;CZ;N;120318272;273.11;354.12;1.296620409
2020.01.07;1;2;REN;CZ;N;120318273;1685.22;1904.2;1.129941491
2020.01.07;1;2;REN;CZ;N;120318274;2639.01;2842.91;1.077263822
2020.01.07;1;2;REN;CZ;N;120318275;94.52;143.34;1.516504444
2020.01.07;1;2;REN;CZ;N;120318279;912.33;1577.18;1.728738505
2020.01.07;1;2;REN;CZ;N;120318281;626.51;834.02;1.331215783
2020.01.07;1;2;REN;CZ;N;120318282;1968.22;2096.92;1.065389032
2020.01.07;1;2;REN;CZ;N;120318284;1692.29;2378.2;1.405314692
2020.01.07;1;2;REN;CZ;N;120318286;224.58;427.82;1.904978181
2020.01.07;1;2;REN;CZ;N;120318287;3435.49;4271.02;1.243205482
2020.01.07;1;2;REN;CZ;N;120318991;1627.04;1838.42;1.129916904
2020.01.07;1;2;REN;HU;V;134810001;1637.51;2560.65;1.563746176
2020.01.07;1;2;REN;HU;V;134810004;83.96;306.47;3.650190567
2020.01.07;1;2;REN;HU;V;134810008;182.15;367.39;2.016964041
2020.01.07;1;2;REN;HU;V;134810013;3461.94;3977.7;1.148980052
2020.01.07;1;2;REN;HU;V;134810016;5031.66;5886.24;1.16984057
2020.01.07;1;2;REN;HU;V;134810051;63.91;306.47;4.795337193
2020.01.07;1;2;REN;HU;V;134810072;92.84;240.66;2.592201637
2020.01.07;1;2;REN;HU;V;134810075;2570.12;3437.32;1.337416152
2020.01.07;1;2;REN;HU;V;134810087;3166.93;3906.41;1.233500583
2020.01.07;1;2;REN;HU;V;134810088;590.82;837.62;1.417724518
2020.01.07;1;2;REN;HU;V;134810092;1047.73;1329.23;1.26867609
2020.01.07;1;2;REN;HU;V;134810101;4518.2;5212.7;1.153711655
2020.01.07;1;2;REN;HU;V;134810103;717.91;1666.62;2.321488766
2020.01.07;1;2;REN;HU;V;134810104;790.9;1109.92;1.403363257
2020.01.07;1;2;REN;HU;V;134810105;1795.72;2001.39;1.114533446
2020.01.07;1;2;REN;HU;V;134810120;2048.8;2138.24;1.043654822
2020.01.07;1;2;REN;HU;V;134810125;87.7;114.48;1.305359179
2020.01.07;1;2;REN;HU;V;134810129;89.59;228.47;2.55017301
2020.01.07;1;2;REN;HU;V;134810138;1047.73;1631.18;1.556870568
2020.01.07;1;2;REN;HU;V;134810141;772.25;978.47;1.267037876
2020.01.07;1;2;REN;HU;V;134810142;736.91;1824.36;2.475689026
2020.01.07;1;2;REN;HU;V;134810146;67;135.34;2.02
2020.01.07;1;2;REN;HU;V;134810149;430.52;1034.47;2.402838428
2020.01.07;1;2;REN;HU;V;134810150;629.23;1181.72;1.878041416
2020.01.07;1;2;REN;HU;V;134810151;816.75;1000.98;1.225564738
2020.01.07;1;2;REN;HU;V;134810159;25.64;271.47;10.58775351
2020.01.07;1;2;REN;HU;V;134810174;2255.42;3455.88;1.532255633
2020.01.07;1;2;REN;HU;V;134810175;1541.35;2623.27;1.701930126
2020.01.07;1;2;REN;HU;V;134810176;3421.77;3626.08;1.059708864
2020.01.07;1;2;REN;HU;V;134810177;1381.76;2249.53;1.62801789
2020.01.07;1;2;REN;HU;V;134810187;76.22;228.47;2.997507216
2020.01.07;1;2;REN;HU;V;134810188;6364.39;7402.51;1.163113826
2020.01.07;1;2;REN;HU;V;134810192;1079.71;1681.75;1.557594169
2020.01.07;1;2;REN;HU;V;134810193;2097.76;2206.73;1.051945885
2020.01.07;1;2;REN;HU;V;134810194;47.45;306.47;6.458798736
2020.01.07;1;2;REN;HU;V;134810196;81.19;81.29;1.001231679
2020.01.07;1;2;REN;HU;V;134810198;660.94;1013.03;1.532710987
2020.01.07;1;2;REN;HU;V;134810200;843.42;890.65;1.055998198
2020.01.07;1;2;REN;HU;V;134810201;152.57;306.47;2.00871731
2020.01.07;1;2;REN;HU;V;134810202;1225.32;1245.36;1.016354911
2020.01.07;1;2;REN;HU;V;134810204;1919.85;2599.38;1.353949527
2020.01.07;1;2;REN;SK;T;170300003;1096.61;2151.19;1.961672792
2020.01.07;1;2;REN;SK;T;170300006;1085.64;1289.96;1.188202351
2020.01.07;1;2;REN;SK;T;170300007;961.07;1164.83;1.212013693
2020.01.07;1;2;REN;SK;T;170300010;22.19;136.24;6.139702569
2020.01.07;1;2;REN;SK;T;170300014;2233.73;3224.08;1.443361552
2020.01.07;1;2;REN;SK;T;170300022;141.39;306.47;2.167550746
2020.01.07;1;2;REN;SK;T;170300023;893.7;1021.67;1.143191227
2020.01.07;1;2;REN;SK;T;170300024;8.26;93.94;11.37288136
2020.01.07;1;2;REN;SK;T;170300027;717.82;760.61;1.059611045
2020.01.07;1;2;REN;SK;T;170300029;2735.41;3430.74;1.254195898
2020.01.07;1;2;REN;SK;T;170300030;112.23;164.95;1.469749621
2020.01.07;1;2;REN;SK;T;170300034;2429.41;2408.13;0.991240672
2020.01.07;1;2;REN;SK;T;170300035;529.09;609;1.151032906
2020.01.07;1;2;REN;SK;T;170300036;32.13;86;2.676626206
2020.01.07;1;2;REN;SK;T;170300038;467.58;745.97;1.595384747
2020.01.07;1;2;REN;SK;T;170300039;259.88;259.88;1
2020.01.07;1;2;REN;SK;T;170335033;360.88;861.57;2.387414099
2020.01.07;1;2;REN;SK;T;170335041;25.81;161;6.23789229
2020.01.07;1;2;REN;SK;T;170335102;190.88;470.74;2.466156748
2020.01.07;1;2;REN;SK;T;170335107;67.11;137.67;2.051408136
2020.01.07;1;2;REN;SK;T;170335109;1548.59;1667.43;1.076740777
2020.01.07;1;2;REN;SK;T;170335114;218.72;220.47;1.008001097
2020.01.07;1;2;REN;SK;T;170335116;263.06;366.34;1.392610051
2020.01.07;1;2;REN;SK;T;170335117;1729.91;3116.76;1.801689105
2020.01.07;1;2;NIS;AT;R;194000012;873.76;943.81;1.080170756
2020.01.07;1;2;NIS;AT;P;194000016;447.54;541.8;1.210618045
2020.01.07;1;2;NIS;AT;Q;194000028;2394.02;2395.56;1.000643269
2020.01.07;1;2;NIS;AT;J;194000034;419.67;451.67;1.076250387
2020.01.07;1;2;NIS;AT;Q;194000037;80.58;203.16;2.521221147
2020.01.07;1;2;NIS;AT;J;194000038;1.04;8;7.692307692
2020.01.07;1;2;NIS;AT;Q;194000047;1215.26;1379.25;1.134942317
2020.01.07;1;2;NIS;AT;Q;194000048;664.3;711.09;1.070435044
2020.01.07;1;2;NIS;AT;P;194000054;0.01;8;800
2020.01.07;1;2;NIS;AT;J;194000057;1.32;8;6.060606061
2020.01.07;1;2;NIS;AT;J;194000062;1292.07;1297.53;1.004225777
2020.01.07;1;2;NIS;AT;Q;194000066;8.04;8.14;1.012437811
2020.01.07;1;2;NIS;AT;R;194000068;134.78;324.62;2.408517584
2020.01.07;1;2;NIS;AT;Q;194000071;1066.37;1103.39;1.034715905
2020.01.07;1;2;NIS;AT;P;194000073;89.37;228.47;2.556450711
2020.01.07;1;2;NIS;AT;P;194000075;543.56;655.7;1.206306571
2020.01.07;1;2;NIS;AT;J;194000076;2.77;8;2.888086643
2020.01.07;1;2;NIS;AT;J;194000083;187.25;194.91;1.040907877
2020.01.07;1;2;NIS;AT;R;194000092;15.29;51;3.335513407
2020.01.07;1;2;NIS;AT;R;194000093;1371.35;1376.63;1.003850221
2020.01.07;1;2;NIS;AT;B;194000102;4510.49;6369.45;1.412141475
2020.01.07;1;2;NIS;AT;R;194000103;160.17;219.95;1.373228445
2020.01.07;1;2;NIS;AT;J;194000118;25.95;51;1.965317919
2020.01.07;1;2;NIS;AT;P;194000120;2003.71;2081.79;1.038967715
2020.01.07;1;2;NIS;AT;P;194000145;0.46;8;17.39130435
2020.01.07;1;2;NIS;AT;J;194000147;1243.32;1275.31;1.025729498
2020.01.07;1;2;NIS;AT;Q;194000148;11.9;51;4.285714286
2020.01.07;1;2;NIS;AT;Q;194000149;18.7;54.12;2.894117647
2020.01.07;1;2;NIS;AT;R;194000168;191.48;191.78;1.001566743
2020.01.07;1;2;NIS;AT;P;194000200;99.49;228.47;2.2964117
2020.01.07;1;2;NIS;AT;R;194000202;430.33;544.02;1.264192596
2020.01.07;1;2;NIS;AT;R;194000204;210.74;255.8;1.213817975
2020.01.07;1;2;NIS;AT;R;194000208;150.08;157.45;1.049107143
2020.01.07;1;2;NIS;AT;R;194000210;2.18;8;3.669724771
2020.01.07;1;2;NIS;AT;R;194000211;36.32;42.32;1.165198238
2020.01.07;1;2;NIS;AT;P;194000219;19.39;58.95;3.040226921
2020.01.07;1;2;NIS;AT;R;194000220;56.59;115;2.032161159
2020.01.07;1;2;NIS;AT;R;194000222;4.16;51;12.25961538
2020.01.07;1;2;NIS;AT;R;194000224;1167.24;1240.28;1.062574963
2020.01.07;1;2;NIS;AT;R;194000231;8.07;16.1;1.995043371
2020.01.07;1;2;NIS;AT;R;194000239;65.49;112.3;1.714765613
2020.01.07;1;2;NIS;AT;R;194000255;1431.05;1483.41;1.036588519
2020.01.07;1;2;NIS;AT;R;194000258;380.54;854.65;2.245887423
2020.01.07;1;2;NIS;AT;R;194000267;11.25;51;4.533333333
2020.01.07;1;2;NIS;AT;R;194000268;18.08;51;2.82079646
2020.01.07;1;2;NIS;AT;R;194000270;200;585.07;2.92535
2020.01.07;1;2;NIS;AT;Q;194000300;2836.67;2990.08;1.054081018
